,ID,Name,Nationality,Club,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
1158,227926,T. Worra,United States,DC United,65,59,68,65,66
1159,27480,T. Zwarthoed,Netherlands,NAC Breda,69,64,67,62,53
1160,221531,M. Maro?i,Slovakia,Doncaster Rovers,61,61,60,62,63
1161,234846,S. M?ller,Germany,Karlsruher SC,63,66,54,62,67
1162,226656,E. Gertmonas,Lithuania,Stade Rennais FC,67,57,56,57,71
1163,239461,J. Castillo,Mexico,U.N.A.M.,63,62,65,60,63
1164,202854,B. Sylvestre,United States,LA Galaxy,62,64,69,64,66
1165,228456,Juan P?rez,Spain,CA Osasuna,62,66,57,62,68
1166,191848,W. Abdullah,Saudi Arabia,Al Nassr,63,58,69,61,64
1167,197998,A. Andersson,Sweden,?stersunds FK,63,65,57,64,63
1168,221807,P. Grazziani,Colombia,Alianza Petrolera,64,61,58,63,65
1169,215408,A. Chapman,England,Peterborough United,66,60,55,62,65
1170,225395,Ezkieta,Spain,FC Barcelona,65,58,59,59,64
1171,186488,Li Shuai,China PR,Shanghai Greenland Shenhua FC,65,55,58,62,65
1172,223868,T. Sch?tzenauer,Austria,SK Sturm Graz,63,60,65,64,63
1173,170877,K. Letheren,Wales,Plymouth Argyle,61,65,64,60,61
1174,174206,G. Moss,New Zealand,Newcastle Jets,63,60,62,61,63
1175,237443,T. Okubo,Japan,FC Tokyo,56,56,57,69,68
1176,235652,U. Yuvakuran,Turkey,Be?ikta? JK,64,60,59,60,64
1177,241028,J. Aylagas,Argentina,Club Atl?tico Col?n,63,64,62,60,65
1178,222600,Lee Tae Hee,Korea Republic,Incheon United FC,62,62,61,62,63
1179,225419,E. Ruiz,Colombia,La Equidad,67,60,54,63,65
1180,244366,Guilherme Oliveira,Portugal,Os Belenenses,64,62,52,65,63
1181,222864,J. Rose,England,Southampton,66,62,53,55,68
1182,219795,J. Coleman,England,Shrewsbury,63,61,62,62,64
1183,204438,C. Diop,Senegal,Montreal Impact,69,58,63,58,68
1184,177815,Y. De Winter,Belgium,Royal Antwerp FC,64,63,56,65,61
1185,144024,D. Zibung,Switzerland,FC Luzern,65,60,53,62,65
1186,244120,S. R?not,France,Red Star FC,61,61,62,64,64
1187,241050,A. Meyer,Germany,VfB Stuttgart,68,60,68,49,67
1188,235931,M. ?engezer,Turkey,Bursaspor,63,60,57,61,66
1189,211358,J. Fabri,France,Stade Brestois 29,63,61,60,62,64
1190,211105,N. Flø,Denmark,Vendsyssel FF,64,61,55,62,66
1191,209572,A. Al Owayshir,Saudi Arabia,Al Nassr,62,63,60,61,63
1192,242084,Carlos Miguel,Brazil,FC Red Bull Salzburg,69,59,64,66,62
1193,213413,L. Vigouroux,Chile,Swindon Town,64,59,63,59,68
1194,232101,S. Hern?ndez,Mexico,Club Atlas,64,67,60,65,63
1195,209318,B. de Jong,Netherlands,RSC Anderlecht,62,58,63,60,65
1196,213926,A. Kanibolotskyi,Ukraine,Mied? Legnica,64,62,59,59,67
1197,203175,L. Burge,England,Coventry City,67,59,49,61,69
1198,228526,Hwang ByeongGeun,Korea Republic,Jeonbuk Hyundai Motors,66,60,56,59,66
1199,223407,M. Al Furayj,Saudi Arabia,Al Fayha,65,60,58,63,65
1200,205747,M. Sourzac,France,N?mes Olympique,63,62,57,60,66
1201,120243,P. Gori,Italy,Benevento,56,59,64,69,59
1202,189109,A. Cisak,Australia,Sydney FC,65,59,63,64,63
1203,225213,G. Singh Sandhu,India,,63,59,59,62,64
1204,205759,D. Stojanovi?,FYR Macedonia,FC St. Gallen,65,60,59,59,68
1205,231105,A. Olliero,France,FC Nantes,66,62,59,59,66
1206,101317,M. Ratajczak,Germany,SC Paderborn 07,62,64,35,64,64
1207,211398,M. Caillard,France,En Avant de Guingamp,63,59,57,58,65
1208,216518,H. Bonmann,Germany,TSV 1860 M?nchen,64,59,58,64,64
1209,182470,Yu Ziqian,China PR,Dalian YiFang FC,61,63,66,60,65
1210,230858,S. Perisan,Italy,Padova,68,59,56,58,65
1211,152523,S. Flinders,England,Cheltenham Town,62,60,58,62,65
1212,229067,N. Rehnen,Germany,SC Fortuna K?ln,65,59,60,63,64
1213,185291,K. Debaty,Belgium,Waasland-Beveren,65,61,50,64,62
1214,224204,S. Kroll,Germany,VfL Sportfreunde Lotte,62,60,58,61,67
1215,181452,O. Sissoko,Mali,Le Havre AC,63,60,58,61,66
1216,183244,A. Redmayne,Australia,Sydney FC,63,60,59,62,64
1217,137166,P. Jones,England,Fleetwood Town,66,60,61,61,65
1218,226259,L. Andrenacci,Italy,Brescia,62,63,57,62,66
1219,215252,P. Heredia,Argentina,Belgrano de C?rdoba,63,64,57,61,65
1220,149721,G. Rogers,Republic of Ireland,Dundalk,64,64,60,63,64
1221,235483,O. Framelin,Cameroon,CD Nacional,64,60,57,63,62
1222,234717,S. P?rez,Chile,CD Palestino,68,59,70,62,63
1223,235999,L. Garc?a,Colombia,Sevilla FC,66,62,59,64,63
1224,236775,W. Viitala,Finland,Malm? FF,62,62,58,64,65
1225,209644,T. Vincensini,France,Valenciennes FC,61,63,56,61,66
1226,227825,Jang Dae Hee,Korea Republic,Jeonnam Dragons,63,62,57,63,64
1227,219637,Ander Cantero,Spain,CF Rayo Majadahonda,53,69,59,68,64
1228,54008,S. Bywater,England,Burton Albion,62,61,55,68,55
1229,237050,O. Kudryk,Ukraine,Shakhtar Donetsk,66,58,49,64,63
1230,142333,M. McNulty,Republic of Ireland,Cork City,63,60,54,62,66
1231,158973,L. Corti,Argentina,San Mart?n de San Juan,61,58,56,74,63
1232,183549,E. Parish,England,Dundee FC,64,63,62,59,65
1233,228607,D. Reimann,Germany,Holstein Kiel,63,61,69,58,65
1234,232448,K. Seki,Japan,Vegalta Sendai,57,61,61,62,63
1235,203778,A. Horwath,United States,Real Salt Lake,63,57,60,64,62
1236,229638,M. Kuleli,Turkey,?aykur Rizespor,62,59,58,59,63
1237,212488,Quique Cebri?,Spain,SD Eibar,63,62,56,58,63
1238,232713,D. Sappa,Argentina,Estudiantes de La Plata,52,62,68,69,56
1239,246281,Emilio Bernad,Spain,Valencia CF,68,60,66,55,64
1240,235018,M. Nicolas,Germany,Borussia M?nchengladbach,66,62,59,57,63
1241,153100,S. Nelson,England,Yeovil Town,61,59,57,62,61
1242,237580,D. Schmidt,Japan,Vegalta Sendai,64,62,67,60,62
1243,229135,M. Hauptmeijer,Netherlands,PEC Zwolle,60,62,60,63,66
1244,218387,N. Espinoza,Chile,San Luis de Quillota,61,59,58,62,64
1245,236824,R. ten Hove,Netherlands,Feyenoord,60,65,48,64,64
1246,186147,G. Woods,England,Hamilton Academical FC,66,60,60,55,66
1247,191528,Hou Sen,China PR,Beijing Sinobo Guoan FC,58,63,62,62,62
1248,204334,I. Gelios,Greece,FC Hansa Rostock,62,60,54,62,66
1249,216110,D. Kudła,Poland,Zagł?bie Sosnowiec,61,56,67,63,64
1250,194094,R. Koczor,Germany,FC Carl Zeiss Jena,63,57,60,63,65
1251,215343,A. Mehring,Argentina,Godoy Cruz,58,60,63,65,63
1252,153137,L. Sapela,Poland,Mied? Legnica,65,67,58,61,61
1253,242242,S. Cibois,France,Paris Saint-Germain,62,63,60,60,63
1254,243778,M. Hiller,Germany,TSV 1860 M?nchen,64,57,44,60,71
1255,224837,V. Belon,France,Racing Club de Lens,64,61,61,57,62
1256,210508,S. Antonio,Switzerland,FC Basel 1893,63,54,58,60,71
1257,212560,N. Townsend,England,Newport County,59,61,64,62,65
1258,203090,R. Charles-Cook,England,SønderjyskE,66,60,62,56,62
1259,184148,J. Coppens,Belgium,FC Carl Zeiss Jena,66,61,55,53,68
1260,206165,L. Maniero,Italy,Cittadella,62,61,57,61,65
1261,192857,D. Facchin,Italy,Venezia FC,61,59,60,60,64
1262,208988,H. Shaian,Saudi Arabia,Al Taawoun,62,57,59,63,64
1263,237918,D. Sugimoto,Japan,Yokohama F. Marinos,60,65,59,63,61
1264,211299,K. Roos,Netherlands,Derby County,66,58,60,59,61
1265,236649,Y. van Osch,Netherlands,PSV,62,59,68,60,67
1266,207723,S. van der Lei,Netherlands,Dalkurd FF,64,58,60,55,68
1267,243311,Josep Mart?nez,Spain,UD Las Palmas,65,60,59,63,62
1268,225650,T. King,England,AFC Wimbledon,63,62,56,62,63
1269,53363,A. Collin,England,Carlisle United,63,58,56,61,65
1270,191093,R. Pillot,France,La Berrichonne de Ch?teauroux,60,61,64,61,61
1271,196983,A. Falch,Norway,Sarpsborg 08 FF,64,59,59,57,66
1272,209532,D. Bachmann,Austria,Kilmarnock,60,58,54,60,65
1273,239746,L. Watkowiak,Germany,SV Wehen Wiesbaden,65,59,64,60,66
1274,201094,B. Garratt,England,Crewe Alexandra,65,58,58,61,66
1275,226182,Sui Weijie,China PR,Chongqing Dangdai Lifan FC SWM Team,60,59,63,63,60
1276,208776,F. Stritzel,Germany,SV Darmstadt 98,65,55,53,66,61
1277,199831,R. Sattelmaier,Germany,SV Darmstadt 98,64,57,62,62,63
1278,235932,A. Dadakdeniz,Turkey,Bursaspor,63,61,58,58,65
1279,201117,W. Pawłowski,Poland,G?rnik Zabrze,62,60,50,59,63
1280,222621,Du Jia,China PR,Tianjin TEDA FC,59,59,52,58,66
1281,229534,E. Sanhueza,Chile,Audax Italiano,62,61,59,62,61
1282,226721,G. Alcal?,Mexico,Quer?taro,67,59,60,58,64
1283,210347,I. Lu?i?,Austria,FK Austria Wien,63,56,60,63,61
1284,225203,L. Kelly,Scotland,Livingston FC,64,62,67,59,65
1285,240311,L. Zidane,France,Real Madrid,65,60,61,62,61
1286,246200,G. Zabret,Slovenia,Swansea City,68,57,55,58,66
1287,237250,S. Cleveland,United States,Chicago Fire,63,59,60,60,65
1288,244418,Jo?o Lopes,Brazil,Santa Clara,61,62,54,62,63
1289,208067,Lee Jin Hyung,Korea Republic,Incheon United FC,62,59,62,63,64
1290,191684,Jung San,Korea Republic,Incheon United FC,61,60,58,61,63
1291,52679,J. Murphy,Republic of Ireland,Bury,59,62,60,62,60
1292,214473,K. Piedrahita,United States,La Equidad,63,61,59,61,64
1293,233934,A. Ramsdale,England,Bournemouth,63,59,57,60,70
1294,189909,S. Slocombe,England,Lincoln City,65,56,58,62,65
1295,229848,A. Vaikla,Estonia,Kristiansund BK,64,69,58,55,62
1296,199130,G. Jansson,Sweden,IFK Norrk?ping,60,62,57,60,66
1297,232410,F. Escales,France,Olympique de Marseille,68,63,58,61,58
1298,135646,L. Walthert,Switzerland,Neuch?tel Xamax,65,61,62,62,62
1299,220383,Aar?n,Spain,Granada CF,58,64,51,59,63
1300,157407,B. Clarke,Republic of Ireland,St. Patrick's Athletic,62,61,59,62,64
1301,232678,K. Shimura,Japan,J?bilo Iwata,67,62,55,64,59
1302,230631,M. Festa,Italy,Crotone,65,62,58,59,61
1303,237543,M. Siabanis,Greece,PAOK,63,58,59,60,67
1304,152552,Y. Ma-Kalambay,DR Congo,Wycombe Wanderers,65,56,61,58,66
1305,212973,M. Mari?,Croatia,Lillestrøm SK,63,57,65,66,66
1306,180717,L. Reddy,Australia,Perth Glory,61,58,58,63,62
1307,242159,Ricardo Friedrich,Brazil,FK Bodø/Glimt,63,59,53,59,64
1308,182003,E. Dahlin,Sweden,IFK G?teborg,61,58,58,62,64
1309,226804,J. Papaleo,Argentina,Uni?n de Santa Fe,55,60,64,68,61
1310,193013,J. Shea,England,Luton Town,62,60,57,58,66
1311,240888,T. Doornbusch,Netherlands,SC Heerenveen,63,62,59,62,64
1312,215546,M. Brouwer,Netherlands,Heracles Almelo,65,61,59,57,62
1313,53756,L. Price,Wales,Rotherham United,61,61,57,61,60
1314,240128,J. Estrada,Mexico,Club Atlas,56,58,57,63,62
1315,210690,P. Heigre,Norway,Strømsgodset IF,61,61,60,60,62
1316,242178,J. Ram?rez,Colombia,Atl?tico Nacional,54,65,63,64,56
1317,228611,D. Al Saeed,Saudi Arabia,Al Hazem,63,59,57,61,62
1318,202244,B. Meredith,United States,Seattle Sounders FC,65,60,66,54,64
1319,225543,B. Collins,England,Burton Albion,62,57,61,58,64
1320,239382,F. Ot?rola,Argentina,Club Deportes Temuco,59,64,63,58,60
1321,180760,F. Al Shammari,Saudi Arabia,Al Fayha,63,58,55,59,63
1322,183070,W. Hesl,Germany,1. FC Kaiserslautern,58,59,38,64,62
1323,212255,S. Mohlin,Sweden,Malm? FF,64,59,58,57,63
1324,227371,W. Mosquera,Colombia,Jaguares de C?rdoba,54,62,66,65,63
1325,237359,L. Jonsson,Sweden,IK Sirius,62,62,61,58,63
1326,228912,B. Allain,France,Dijon FCO,64,57,59,57,62
1327,234288,M. Uusitalo,Finland,HJK Helsinki,66,57,60,55,64
1328,189233,T. Vaiho,Sweden,Djurg?rdens IF,57,56,59,58,67
1329,215090,L. Sotomayor,Chile,Deportes Iquique,61,60,58,59,63
1330,234803,N. Baxter,England,Yeovil Town,63,62,62,61,63
1331,222007,C. O'Malley,Republic of Ireland,Peterborough United,62,60,57,63,62
1332,208697,D. Rogers,Republic of Ireland,St. Mirren,63,60,61,58,64
1333,229433,A. Zendejas,United States,Sporting Kansas City,66,58,59,58,64
1334,232506,T. Masuda,Japan,V-Varen Nagasaki,61,60,58,56,64
1335,241210,Y. Clementia,France,OGC Nice,60,59,58,60,67
1336,203835,D. Orlishausen,Germany,FC Hansa Rostock,53,62,51,68,56
1337,182076,Liu Zhenli,China PR,Shandong Luneng TaiShan FC,64,61,56,61,59
1338,221759,Kim Gyeong Min,Korea Republic,Jeju United FC,59,57,62,54,64
1339,241217,G. Hatano,Japan,FC Tokyo,61,68,56,61,61
1340,211011,C. Dilo,France,Paris FC,62,61,57,60,62
1341,227653,E. Edwards Jr.,United States,Orlando City SC,58,64,60,65,57
1342,212038,A. Al Jadani,Saudi Arabia,Al Wehda,63,59,55,59,62
1343,228935,M. Engelhardt,Germany,Eintracht Braunschweig,63,58,63,62,64
1344,222024,T. Casali,Austria,SV Mattersburg,63,57,59,58,64
1345,186188,R. Taylor,Wales,Macclesfield Town,59,61,48,61,65
1346,236878,Cordero,Spain,Gimn?stic de Tarragona,60,60,59,61,63
1347,204881,P. Camara,Senegal,Grenoble Foot 38,75,52,54,53,62
1348,214353,W. Cuesta,Colombia,Deportes Tolima,58,61,55,64,59
1349,240722,Campos,Spain,CD Numancia,63,60,65,57,65
1350,242514,F. Plach,Slovakia,Piast Gliwice,61,60,64,62,61
1351,210264,T. Vollnhofer,Austria,SKN St. P?lten,64,61,58,62,58
1352,239710,Gorka Giralt,Spain,Real Oviedo,62,60,50,60,62
1353,213344,D. Barnes,England,Colchester United,64,56,55,60,64
1354,210791,A. Al Saleh,Saudi Arabia,Ettifaq FC,61,57,62,61,60
1355,191336,S. Ando,Japan,Kawasaki Frontale,58,53,52,67,60
1356,234858,M. Funk,Germany,SpVgg Greuther F?rth,61,59,61,58,62
1357,243308,?lex Dos Santos,Brazil,Atl?tico Madrid,64,62,65,59,60
1358,222829,S. Brodersen,Germany,FC St. Pauli,60,59,56,60,65
1359,235633,Y. Diouf,France,ESTAC Troyes,61,63,60,62,60
1360,238969,R. Laidlaw,Scotland,Hibernian,63,59,56,61,59
1361,235387,B. Gaye,Gambia,DSC Arminia Bielefeld,64,58,53,57,65
1362,246139,I?aki Pe?a,Spain,FC Barcelona,63,57,64,57,62
1363,219260,F. Dornebusch,Germany,VfL Bochum 1848,63,56,53,63,63
1364,239742,J. Klinsmann,United States,Hertha BSC,59,58,65,63,66
1365,237695,M. Ortega,Mexico,Tigres U.A.N.L.,60,59,61,62,64
1366,140164,Y. Guti?rrez,Mexico,Club Necaxa,59,62,63,60,57
1367,220807,M. O'Leary,England,Bristol City,64,60,61,60,64
1368,193164,E. Fern?ndez,Mexico,Tigres U.A.N.L.,60,61,60,60,64
1369,202125,J. Bonham,Republic of Ireland,Bristol Rovers,63,60,67,61,63
1370,240274,B. Pindroch,Slovakia,Notts County,65,59,60,60,61
1371,221332,G. Guerrieri,Italy,Lazio,62,59,58,59,61
1372,204437,A. Tozzo,Italy,Hellas Verona,64,59,68,60,61
1373,198039,M. Gillespie,England,Motherwell,62,57,61,58,64
1374,229783,D. Gyollai,Hungary,Stoke City,63,60,60,57,62
1375,216473,T. Smith,England,Southend United,62,61,60,60,64
1376,229530,R. Wulle,Germany,SV Sandhausen,60,60,57,59,62
1377,231071,Miquel Parera,Spain,RCD Mallorca,67,55,56,55,68
1378,215968,M. Reule,Germany,SG Sonnenhof Großaspach,64,57,59,55,62
1379,192674,Leandro,Spain,RCD Mallorca,58,66,61,59,57
1380,237987,Park Dae Han,Korea Republic,Jeonnam Dragons,63,59,57,57,63
1381,219813,M. Havekotte,Netherlands,ADO Den Haag,62,62,58,60,65
1382,220584,V. Myhra,Norway,Odds BK,63,61,57,57,62
1383,226729,A. Swolfs,Belgium,Waasland-Beveren,62,60,56,56,66
1384,204725,Lee Bum Soo,Korea Republic,Gyeongnam FC,61,61,59,60,61
1385,228021,Yi Fan,China PR,Changchun Yatai FC,64,59,54,55,66
1386,228789,Robert Sanchez,Spain,Forest Green Rovers,61,60,63,60,62
1387,242105,M. Igonen,Estonia,Lillestrøm SK,62,58,49,59,62
1388,232645,F. Cambeses,Argentina,Club Atl?tico Banfield,60,60,61,61,62
1389,245446,M. Borquez,Chile,CD Palestino,61,63,60,61,63
1390,233164,A. Muric,Montenegro,Manchester City,62,60,58,59,64
1391,236239,A. Whiteman,England,Tottenham Hotspur,65,60,56,60,64
1392,225751,A. Oxborough,England,Norwich City,64,60,55,56,62
1393,182489,S. Davies,England,Tranmere Rovers,63,59,50,55,67
1394,240091,G. Vicario,Italy,Venezia FC,60,62,57,58,61
1395,242656,I. Meslier,France,FC Lorient,61,59,63,60,61
1396,223982,R. Watson,England,Scunthorpe United,57,58,56,59,64
1397,241648,B. Jano?evi?,Serbia,AIK,60,63,59,61,62
1398,198132,D. Oberhauser,France,GFC Ajaccio,65,58,55,60,60
1399,233466,M. Olsen Pettersen,Norway,SK Brann,63,59,58,60,64
1400,214024,J. Wallens,Colombia,Deportivo Cali,56,60,59,66,58
1401,246280,L. Yamaguchi,Japan,Extremadura UD,65,58,66,57,60
1402,193035,Salcedo,Spain,CF Rayo Majadahonda,58,60,55,52,63
1403,242189,N. Petric,Serbia,IF Brommapojkarna,61,59,58,61,63
1404,245774,Ota?o,Spain,CD Tenerife,63,62,59,61,64
1405,242703,J. Marcinkowski,United States,San Jose Earthquakes,64,60,65,56,63
1406,180755,T. Velaphi,Australia,Perth Glory,60,55,55,59,60
1407,229397,M. Vargas,Chile,Universidad Cat?lica,59,57,58,58,62
1408,244503,H. Hanki?,Austria,FC Wacker Innsbruck,62,58,60,60,59
1409,243736,K. Rauhut,Germany,FC Energie Cottbus,62,60,56,60,62
1410,204825,B. Wilson,England,Bradford City,61,59,54,57,59
1411,237081,V. Xenopoulos,Greece,Panathinaikos FC,65,57,50,57,63
1412,236571,M. Paes,Netherlands,FC Utrecht,63,52,55,59,62
1413,198685,L. O'Brien,England,Coventry City,62,59,63,54,63
1414,241183,Sergio Tienza,Spain,Real Betis,67,65,55,57,59
1415,225061,A. Al Ruhaili,Saudi Arabia,Al Raed,63,60,52,58,58
1416,182312,Yang Jun,China PR,Tianjin Quanjian FC,61,59,60,59,57
1417,244779,P. Bastianello,Italy,Brescia,62,61,56,59,62
1418,245556,Ximo Miralles,Spain,AD Alcorc?n,60,65,56,59,56
1419,229685,J. Fryer,England,Carlisle United,63,55,59,55,63
1420,245561,Lombo,Spain,CD Legan?s,52,58,60,67,61
1421,227899,A. Pel?ez,Mexico,Cruz Azul,63,57,54,55,62
1422,232507,R. Hironaga,Japan,Sanfrecce Hiroshima,62,59,59,60,62
1423,223040,F. ?akır,Turkey,Medipol Ba?ak?ehir FK,59,60,59,58,59
1424,240704,Guo Quanbo,China PR,Beijing Sinobo Guoan FC,58,56,60,61,60
1425,212033,A. Favaro,Italy,Padova,61,60,57,57,61
1426,246603,Matis Carvalho,Portugal,Toulouse Football Club,59,59,59,59,61
1427,225868,David Gil,Spain,C?diz CF,62,60,64,57,63
1428,194894,F. Rossi,Italy,Atalanta,62,59,62,58,60
1429,208719,P. K?hn,Germany,VfL Osnabr?ck,63,59,60,58,60
1430,219983,U. Saracco,Italy,Cosenza,63,60,53,51,68
1431,223823,T. K?nigsmann,Germany,SpVgg Greuther F?rth,57,61,62,49,68
1432,245330,Adri?n,Spain,Elche CF,63,57,54,58,60
1433,235606,J. Karlstrøm,Norway,Tromsø IL,60,60,57,57,62
1434,244567,A. Putna,United States,Real Salt Lake,60,61,60,60,59
1435,182359,Yang Qipeng,China PR,Tianjin TEDA FC,57,55,61,60,61
1436,219482,R. Fulton,Scotland,Hamilton Academical FC,58,59,64,57,64
1437,224349,M. Seidel,Germany,1. FC Magdeburg,62,60,51,58,60
1438,231262,Leja,Spain,Granada CF,60,58,56,59,62
1439,210785,B. Al Baqi,Saudi Arabia,Al Ahli,59,57,55,64,58
1440,245601,C. S?nchez,Cuba,Real Sporting de Gij?n,63,58,55,60,62
1441,244066,C. Frommann,Germany,SC Freiburg,62,59,57,55,63
1442,183140,A. Krysiak,Poland,FK Bodø/Glimt,64,57,55,52,63
1443,227941,B. Moore,United States,Rochdale,60,57,60,59,61
1444,232549,M. Peano,Argentina,Uni?n de Santa Fe,65,56,57,57,62
1445,233067,Sergio Garc?a,Spain,Real Zaragoza,59,63,54,61,57
1446,233324,V. Cabezas,Colombia,Deportivo Pasto,61,59,55,58,62
1447,198253,S. Arnold,England,Shrewsbury,64,61,55,56,61
1448,237426,H. Nakabayashi,Japan,Sanfrecce Hiroshima,63,60,66,57,66
1449,121980,A. Poggenborg,Germany,SC Fortuna K?ln,54,63,50,66,56
1450,233085,F. Costa,Argentina,Patronato,62,57,55,56,63
1451,234877,F. Bunti?,Croatia,FC Ingolstadt 04,62,59,58,58,59
1452,203396,P. Perina,Italy,Cosenza,63,61,59,61,59
1453,240776,S. Laiton,France,AJ Auxerre,57,59,53,56,59
1454,245897,R. Mysak,Ukraine,Aarhus GF,58,61,54,59,58
1455,217994,M. Crowe,Wales,Preston North End,57,60,58,60,58
1456,238223,B. Bvuma,South Africa,Kaizer Chiefs,65,62,52,52,63
1457,240785,M. Cerofolini,Italy,Cosenza,60,60,60,63,60
1458,211090,D. Evtimov,Bulgaria,Burton Albion,59,62,58,60,56
1459,208531,P. McLain,United States,Chicago Fire,63,57,62,57,63
1460,234643,L. B?tge,Germany,FC W?rzburger Kickers,63,59,56,60,61
1461,214425,J. Quezada,Chile,Uni?n Espa?ola,58,56,66,63,57
1462,231075,B. Makendzhiev,Bulgaria,,61,54,60,69,58
1463,239275,G. Bakırba?,Turkey,G?ztepe SK,58,61,58,61,59
1464,181933,Zhang Sipeng,China PR,Guizhou Hengfeng FC,58,63,58,61,58
1465,232366,N. Iwadate,Japan,Urawa Red Diamonds,60,61,64,57,60
1466,232367,H. Fukushima,Japan,Urawa Red Diamonds,61,58,69,58,60
1467,237232,B. ?en,Turkey,Galatasaray SK,60,60,56,58,66
1468,241584,J. Mendive,Argentina,Club Atl?tico Hurac?n,53,66,60,61,57
1469,244409,F. Faist,Austria,TSV Hartberg,63,60,53,54,60
1470,233916,L. Chiappero,Argentina,Defensa y Justicia,62,54,58,57,61
1471,240063,M. Cassara,France,GFC Ajaccio,63,61,60,58,62
1472,192961,L. Budziłek,Poland,Pogo? Szczecin,60,62,63,58,58
1473,104900,M. Gurski,Germany,SpVgg Unterhaching,54,63,38,62,60
1474,243397,Daniel Rebollo,Spain,Real Betis,60,63,62,55,57
1475,231116,N. Temperini,Argentina,Newell's Old Boys,62,56,61,58,62
1476,232654,L. Malag?n,Mexico,Monarcas Morelia,60,58,63,62,64
1477,212175,P. Farman,England,Stevenage,61,57,62,55,62
1478,237776,K. Tanno,Japan,Cerezo Osaka,63,67,58,56,58
1479,228562,R. Sallinger,Austria,TSV Hartberg,64,58,59,56,62
1480,237525,A. Bodart,Belgium,Standard de Li?ge,63,59,57,54,62
1481,239573,M. Bleve,Italy,Lecce,65,62,58,59,62
1482,243925,M. Behrens,Germany,Hamburger SV,64,62,55,55,61
1483,242397,Chechu Grana,Spain,CF Reus Deportiu,61,59,58,57,62
1484,229860,F. Andersson,Sweden,Malm? FF,58,65,53,59,60
1485,235237,R. Jendrusch,Germany,FC Erzgebirge Aue,63,58,57,55,64
1486,222695,R. Husi?,Germany,VfR Aalen,62,60,58,57,61
1487,231914,D. Margush,Australia,Adelaide United,57,61,57,60,61
1488,175603,R. Gilmartin,Republic of Ireland,Colchester United,66,58,58,58,60
1489,214008,A. Al Arraf,Saudi Arabia,Al Taawoun,59,60,57,60,62
1490,236536,J. Sievers,Germany,1. FC Kaiserslautern,63,55,55,58,60
1491,240123,L. Plogmann,Germany,SV Werder Bremen,60,57,55,54,66
1492,210940,S. Perilli,Italy,Perugia,60,60,58,59,60
1493,222471,J. Rasheed,Norway,BK H?cken,61,57,58,58,60
1494,219657,L. Wedl,Austria,FC Wacker Innsbruck,58,54,54,58,61
1495,226572,W. Sietsma,Netherlands,Milton Keynes Dons,60,55,57,59,62
1496,229393,S. Hornby,England,Port Vale,61,59,61,57,61
1497,231187,Oleaga,Spain,Athletic Club de Bilbao,63,57,60,58,59
1498,230935,Z. de la Paz,Curacao,Oldham Athletic,62,50,60,58,65
1499,242969,N. Baumann,Switzerland,FC Lugano,61,56,59,55,63
1500,243737,M. Kamenz,Germany,FSV Zwickau,64,59,59,56,58
1501,228383,K. Grabara,Poland,Liverpool,60,57,52,56,60
1502,244001,T. Weiner,Germany,Holstein Kiel,60,57,60,56,63
1503,223270,D. Olsson,Sweden,IF Elfsborg,57,60,59,57,62
1504,244262,D. Horka?,Croatia,Dinamo Zagreb,58,55,53,57,63
1505,232743,T. Enomoto,Japan,Urawa Red Diamonds,59,58,58,60,56
1506,245800,A. Busti,Canada,,59,59,56,57,59
1507,237097,Moon Jeong In,Korea Republic,Ulsan Hyundai FC,56,57,61,58,62
1508,219701,J. Wr?bel,Poland,?l?sk Wrocław,61,56,53,54,61
1509,179767,C. Dunn,England,Walsall,60,58,59,59,60
1510,18745,M. Tyler,England,Peterborough United,61,54,54,63,55
1511,166713,B. Murphy,Republic of Ireland,St. Patrick's Athletic,60,59,60,57,58
1512,223804,C. Mitchell,Northern Ireland,St. Johnstone FC,59,57,56,60,60
1513,224068,H. Konat?,Ivory Coast,Valenciennes FC,59,55,60,54,63
1514,229956,L. Zigi,Ghana,FC Sochaux-Montb?liard,61,52,50,58,63
1515,182347,Ou Ya,China PR,Hebei China Fortune FC,55,63,56,61,55
1516,238927,J. Gies,Germany,SV Meppen,57,59,55,54,64
1517,245589,Alberto Gonz?lez,Spain,C?rdoba CF,64,57,55,56,57
1518,237399,E. Louro,United States,New York Red Bulls,59,57,62,63,59
1519,244568,C. Estrada,Mexico,Club Am?rica,60,58,59,59,63
1520,202079,D. Blazevic,Sweden,Hammarby IF,59,57,55,60,58
1521,120415,S. Shearer,Scotland,Oxford United,59,56,52,60,60
1522,245089,Samu P?rez,Spain,Real Valladolid CF,61,58,53,54,65
1523,222820,E. Salles,France,Grenoble Foot 38,61,56,56,55,62
1524,225136,T. Hadler,England,Gillingham,62,57,56,58,64
1525,231028,M. ?arki?,Montenegro,Aston Villa,59,57,58,59,58
1526,243573,A. Racioppi,Switzerland,Olympique Lyonnais,60,54,56,57,63
1527,236406,M. Hamrol,Germany,Korona Kielce,60,58,48,58,61
1528,239993,A. Romero,United States,Pachuca,59,58,53,59,63
1529,229243,T. Wiesner,Germany,Fortuna D?sseldorf,62,59,57,57,60
1530,224895,F. Serraiocco,Italy,Carpi,61,56,55,57,60
1531,242818,F. Dahmen,Germany,1. FSV Mainz 05,61,58,51,59,62
